rmse-mean,rmse-std,zero-cross-rate-mean,zero-cross-rate-std,tempo,spectral-centroid-mean,spectral-centroid-std,spectral-bandwith-mean,spectral-bandwith-std,spectral-rolloff-mean,spectral-rolloff-std,spectral-contrast1-mean,spectral-contrast1-std,spectral-contrast2-mean,spectral-contrast2-std,spectral-contrast3-mean,spectral-contrast3-std,spectral-contrast4-mean,spectral-contrast4-std,spectral-contrast5-mean,spectral-contrast5-std,spectral-contrast6-mean,spectral-contrast6-std,spectral-contrast7-mean,spectral-contrast7-std,chroma1-mean,chroma1-std,chroma2-mean,chroma2-std,chroma3-mean,chroma3-std,chroma4-mean,chroma4-std,chroma5-mean,chroma5-std,chroma6-mean,chroma6-std,chroma7-mean,chroma7-std,chroma8-mean,chroma8-std,chroma9-mean,chroma9-std,chroma10-mean,chroma10-std,chroma11-mean,chroma11-std,chroma12-mean,chroma12-std,mfcc1-mean,mfcc1-std,mfcc2-mean,mfcc2-std,mfcc3-mean,mfcc3-std,mfcc4-mean,mfcc4-std,mfcc5-mean,mfcc5-std,mfcc6-mean,mfcc6-std,mfcc7-mean,mfcc7-std,mfcc8-mean,mfcc8-std,mfcc9-mean,mfcc9-std,mfcc10-mean,mfcc10-std,mfcc11-mean,mfcc11-std,mfcc12-mean,mfcc12-std,mfcc13-mean,mfcc13-std,mfcc14-mean,mfcc14-std,mfcc15-mean,mfcc15-std,mfcc16-mean,mfcc16-std,mfcc17-mean,mfcc17-std,mfcc18-mean,mfcc18-std,mfcc19-mean,mfcc19-std,mfcc20-mean,mfcc20-std,class
0.25081536778475594,0.5636395534771329,-2.0800276690660797,-2.0151916360590154,1.9195617695570988,-1.8681613476030354,-1.0464042840699304,-1.4447130668602908,0.32004124019705393,-1.6966108134938416,-0.5589215421005156,1.0684699685585952,0.6708517747617013,0.12722260357268053,-0.017584501842352045,-0.08217298628230003,0.03306720284021841,-0.5657169093612088,-0.4547298634504904,-0.31918957408961945,-0.5918620374027456,-0.23200325298259278,-0.2583457694367105,0.5722460331977764,0.773571163282888,1.629090537289703,-0.8837554000298298,1.968364110861961,-2.0201213381228507,2.486781884233033,-1.6978252069376703,1.63013119619271,-2.0983487882299148,0.744714906203682,-1.2069598291711736,0.28316093059652614,-0.4276159222221494,0.2033248184754177,-0.2615906093146581,0.2047854446003906,-0.40274573982826695,0.6004015951811296,0.3649681205239545,0.761070590606982,-0.31132658873068525,1.1002799465090545,-1.081673240211888,1.6153753656155543,-0.7858685560612201,-0.5872833816050638,0.05707095954858466,1.662428659013528,-0.1062675062420677,0.436258741808362,-1.130172219755991,0.1786473125765498,-0.7785324204436634,1.583049402872946,0.2952047633430747,0.34505155991430414,-0.3211829352939966,0.3540098119140074,0.26332015779255624,0.4558029816801477,-0.9530669611396306,-0.5651831153674204,-0.018088665318640593,-0.5978939741505577,0.44912126073667785,0.119141115045009,0.2261187036380802,-0.01613319026499977,0.24384568068010948,0.5848233781238095,0.09208969306137574,-0.20357078716082977,-1.0297060464834322,-0.9040228561097876,0.004225204495725284,-1.758391122873203,-1.053980991337032,-0.8440791585009174,-0.5143203694299632,-1.4499166881965369,-0.8019932920272909,-0.045348331446242555,-0.6472703906939832,0.29502825696454515,0.03461364894479378,0.0
-0.7832770657147619,-1.6268620296304037,1.7306945592109073,-0.39176422114417925,1.5916231251940718,1.0971675527929983,-1.1825696366188545,-0.07416595837814399,-1.6948477128071684,0.5954986770578843,-1.4508982800523975,1.2398878628797307,1.2940959567427122,1.267560683299096,0.6042434425908028,-1.8935628779021128,-1.7799332610457927,-1.1860694253113888,-0.934588044190211,-1.4956527228575716,-1.9518875331249044,-0.3833917168709722,-1.493287141136258,1.0636492961766493,-0.06419330419772312,0.3006508439448915,-1.8650197815622156,1.0099205014319201,-1.17537540619928,0.8706002185909634,-1.6666701363467904,0.6731280499415901,-1.7523883015259003,0.9043452199502667,-1.8608870301345397,1.2223080768537504,-1.9103223308902144,1.6923675228115929,-1.6342578403558385,1.3629723830461604,-1.758157785898585,0.9005916813466045,-1.2164990014076933,-0.234107490097885,-2.1786706787173404,-0.06239535305639037,-1.7913246496791981,0.56732514981641,-1.133550397203382,0.14446089049276226,-0.5967620684736819,-1.070781185735957,-1.4738670293221288,-2.0610603032340835,-1.5395606636804877,2.2401508657978746,-0.30036038320236486,-0.9923866198642118,-1.364491789564292,0.9541236968129254,-1.36492383177638,-0.7918093556570983,-1.0603009285343297,2.0299768294609497,-0.3878999116621924,-0.41529030606307554,-1.8283845735075581,1.6753853258820601,-0.9272575520474121,-0.2545575018833567,-2.0852831914494585,1.173799701439198,-0.4825625700350197,-1.4577623619855757,-1.9840114319928808,0.8144695905283156,-0.443073545870041,-1.8388495688124271,-0.7943083596776983,0.7773075848621867,-0.5501487090684763,-1.603216151745589,-1.9173566047158872,-0.3174896437288937,-0.19071519248191665,-0.6004266298218766,-1.371398419865793,0.2069118805041293,-0.1344674772659634,6.0
1.0093118101175045,-0.04051004034788334,1.5194131180894388,0.6092749486597762,-1.756400275497867,2.1563924590989756,0.06238900531006,1.9761073297629226,-1.327230210807913,2.09820733585493,-1.1875135136705754,1.3909331577615909,0.07910811822613885,0.5146731534900872,0.19208875715973783,-1.6782679608674975,-1.453956590313829,-2.2985733070867926,-2.1302541378670172,-2.7382060462995175,-2.0487277056211357,-3.001919956522758,-2.227743933643022,-1.0345071951145317,-1.3546510574577952,2.7749785095301003,-2.393530457618891,2.7306437189429915,-2.630754792021562,2.396592763293114,-2.698959546311566,2.40614624179871,-2.7740926352591773,2.020044266949853,-2.673411071672839,1.6821582238338622,-2.1212010232946485,1.7130840407411583,-2.126412641461008,1.82997433090521,-2.0808257044189404,1.5985604642949447,-2.377290906076853,1.653520430453845,-2.524929846958081,2.4528212764006465,-2.7435082322694226,2.644230795816309,-3.165014215598409,1.3186973159799023,-0.950300416808537,-1.8425527096667238,-1.186338390149732,1.6942835653724015,-0.7095020931217105,-0.5819056951407721,-0.681217491911077,0.4168992258686668,-0.4292932698840907,0.6441868361997846,-0.741299945737696,0.758199914755991,-0.8587741609766364,-0.26878651255030683,-1.7472561987824269,0.6383468048984936,-0.9916539765956484,-0.3335162615918127,-1.8005350537924825,0.912222210602639,-1.8638829196035078,-0.2297185976603341,-2.6542942828272458,0.06832582321639208,-2.1162553836283107,-0.7429129458750857,-1.7403639859878322,0.034766020998260455,-2.27990685283477,-0.2806115974055109,-2.78905652373548,0.40087958966118725,-2.5132159086053196,-0.4082520000647939,-3.0903312649167263,-0.6555594714973906,-3.0499430044197005,-0.39814946692029995,-2.726205550065952,4.0
-0.99130870868208,-1.1701714601848041,-0.7740580832300658,-1.8152231041958051,1.432185204293904,-1.3582226016743413,-1.9208679633484864,-1.6992145694874636,-1.3472936681526595,-1.4638172666516684,-1.8316886148885898,0.8871886298238396,0.6563791348040445,-0.3220649358736501,0.1041681670580933,-0.09851089912904877,-0.5754279186273297,1.1551934135049096,-0.8160633054003567,1.3422556850599308,-0.5464304665758576,1.7340333924526568,-0.8689464826701165,0.4970473013507474,0.8396255071139385,-1.4903975640448757,0.40898340460644966,-0.9487102757895259,0.3509473466550571,-0.3023471647700941,1.6134208438726938,-1.2594971675216617,0.1269109728319079,-2.067486476997214,-1.4788350012714495,-2.079381263841595,-1.1620788264177127,-1.679075392324974,-0.39702071660665017,-1.3802152742236535,1.1645478774660762,-1.1851849890928587,0.6907036110468258,-0.9162123184466248,0.19713789656852224,-0.7067774128554835,1.5079946853016974,-1.4882002979456666,0.11286204862314542,-0.8397741373737411,-0.585589973659951,1.9975294543066382,-1.029087887316738,-1.1913147684027168,-3.0904793547377927,-0.7208994885923108,-1.8760915617806844,-0.7436048035777165,-1.071669295895524,-0.9026319500610227,-0.8838247282668608,-0.766525958478097,-1.1863624999537117,-0.8514004486691932,-0.16284870709713686,-0.8747849732774912,-0.5215228026120347,-0.6965214958432093,0.3262420165010922,-0.5737268291283333,-0.15796702334499363,-0.5609499966790187,0.6137696740713359,-0.006358603631282846,0.2731969980597532,-0.3106454356661638,0.27654365397811803,0.17591697280280053,0.02193701151025498,0.04383695207466661,-0.704737980564462,0.863239371159347,-0.5779897658542031,-0.4148523817256585,0.5035884679310352,0.34596496073971417,0.7795632469363365,-1.7589274169370401,0.9850934651612602,1.0
1.7090220148005872,-0.8181415651984935,0.31471376884479846,-0.16442325402135807,-0.9272272693004141,0.863299902019113,0.03366122260288669,1.2126357571451585,-0.034326434992962555,1.1065234105073627,0.17308623318951655,0.47234107206086456,1.3832322682514069,-1.0987531971794404,-1.3343548259824145,-0.7142355772583475,-1.477182779498213,-0.4457553321799207,-0.7112204838155101,-0.005686144035366077,-0.539520498628575,-0.36717754995618707,-0.2725633885115338,-0.9153624605536759,-0.632686139857899,1.4442439332010162,-1.0364486066101728,1.295653080982478,-1.0201377268095906,1.05452589993405,-1.3645626963010407,1.4895274434850512,-0.8733249287445344,0.49127499348281123,-1.4396840655928644,0.2912369208336532,-1.1481067742537532,0.2353004459164942,-1.323359020211663,0.4411100772916726,-1.0823205214563845,0.8917060673089088,-0.2759134806513714,0.09258370405779763,-1.887340901670834,0.6541289763285245,-0.6739961239352611,0.9409285002634673,-1.2329519932031734,1.3704742040614302,-1.5462363917859234,-1.089197975215051,-0.9579761165818159,0.7705919513281806,-1.22295848914567,-0.5887527604237923,-0.9579908160480951,1.1063603279715684,-0.8559730246602193,-0.07067844203283709,-1.0031377385100155,0.2958078191328764,-0.3794195836112662,-0.12332288689049516,-0.7556728204845401,0.8799511093227307,-0.9418485358029394,0.014159012628826637,-0.5484249886129571,0.787223182835546,-0.4704267289072388,0.4150307219944603,-0.7670326645928595,1.4779888591459063,-0.9643312925355179,0.0735253719237748,-0.40536263073365997,0.9094062347994853,-0.9280074804547679,0.7344852233293498,-0.43032374244726374,0.32800050728669533,-0.4476740907547097,0.6367801262591528,-0.39865334113194617,0.14509425178997773,0.1482443935765572,-0.33728310629921543,0.08695608261791386,2.0
-0.1870740960813708,-1.3218951711075075,0.5588190864902434,-0.2693238290972613,0.8215277084481867,0.27032592319739707,-0.8106164799621993,-0.04708270891202327,-1.3329579617810112,0.31198189999178966,-1.087162447267456,0.36214512970053986,-0.15504154799310035,-1.4293528392355657,-1.2694050889351982,-0.33163474825228306,-0.10759815162372847,-0.4106784629747188,-1.3884735827156096,-0.7910010860380278,-1.4123344785548944,-1.5980993680982996,-1.714620841028691,1.1432787725277513,-0.44148834882646654,-0.17012255082396394,-0.28690080359043674,0.850265962906546,0.7680446808575445,0.3372852148976884,-0.31071757210624285,0.35273761155476363,0.11310459877485127,-0.29407865120385834,-0.5528110406831582,-0.867750185306405,-0.6781008083017187,-0.9392556218506466,-0.025630456483413312,-1.2682088820338278,-0.5283162495555315,-1.2900295592532927,0.10582659311134021,-1.6164158365929868,-0.7262022337310757,-1.1690571635142673,-0.04622384384428843,-0.8353077500883422,0.037931162130857954,0.5703498278542642,-2.320007282588552,0.2874213255374065,-1.620902484158892,-1.4119940104645092,-1.8195764426735264,0.21858725228403683,-1.8965427236686552,-1.8999837121687078,-2.169894539293779,1.498862443286809,-1.9920136695285116,-0.975238251211027,-1.0806450897976576,1.803119206544751,-1.3832122417191175,-0.5361355448094721,-1.3188721971676163,0.7620200734386275,-1.1731282884994079,-1.1588465065239109,-0.7511679192557835,1.703420151506393,-0.8061382429524985,0.22557080667968904,0.06388283525662122,0.3782643855899414,-0.8619924729970785,-2.5912011261542935,-0.7933770418485878,-0.6942315070584225,-1.2322208326550614,-1.8750754811947006,-0.5119438106697054,-0.45839032814057684,-1.1220135585833033,0.3160815305172384,-1.0099326288762283,2.6261412241735553,-0.5508133802952297,6.0
0.8460753590523709,1.5338397123089722,0.2805669078482366,1.8786658073661284,-1.2906511345621032,0.6747338912197995,2.0287475999320232,1.2300226799050524,1.5423216939222655,0.7486420644613309,2.130364881309169,-0.2704460823467339,0.09455335895228349,1.2210556985762477,1.6765734905116323,1.1431749539742144,1.867801311018843,0.6836879852999448,1.9381233446694521,0.1558283698873601,1.4360874048760215,-0.2556320957552652,0.08588021776962233,-1.134871673467863,-1.043776627601073,-0.12165423176421658,0.8891633404353453,-0.052738112956119354,0.835168371588713,0.005620485099504366,0.8761727385855709,-0.09540346848762432,1.2068418510196237,-0.3856907704548947,1.8176813254428044,-0.5994840605171357,1.7147665816446294,-0.4803602915096591,1.988713218414405,-0.5029482678384218,1.4250471694760272,-0.47637124715423496,1.2403088808115939,-0.3167114438171228,0.84252464247729,-0.14426633211668224,0.812283272931409,-0.06756480552376364,1.1900181497532818,0.11262354622738327,1.5848253361395888,-0.6701168934248612,1.6016098600140378,1.6374687612065453,1.9326289665955012,-1.5549506984853505,1.9292824977394543,0.3467349059681739,1.3221181443808194,-0.7213550038596065,2.322522574106602,1.0262172501551232,1.9515466467405367,-1.0064316535159565,2.302360529596401,0.9899454771769934,2.00952531011186,-0.6161936959677159,1.8060861895803244,1.3343135736170804,1.2393921748131418,-0.4166723115656274,1.5098408843378175,0.6239266333313316,0.3306726192342547,-1.3472636033302852,0.593912672406813,0.7539876658910867,0.5770115859431499,-1.166448730639202,0.48843273431612216,0.45750119827989705,0.5752601890901928,-0.4924076377945643,0.6502733426764828,-0.1941134258438227,1.1419992651807545,-1.5858044415970325,0.9359099742364642,4.0
-0.7895200553977026,0.5218146249632084,-1.0269870938729435,0.28898567000367137,1.432185204293904,-0.7650383570014728,0.5424714233371569,-0.465878661884253,0.8379261869933329,-0.5827727568525906,0.8383023403109583,-0.8787216373393762,-0.6993386252264702,1.8733005474268603,1.7511508474013684,-1.2845174067494305,-0.969254561195227,-1.3421100203788139,-1.0819112187623594,-0.7240937119156449,-0.2579403275079105,-1.0988273856694484,-1.4498034682439538,0.5136418476896614,1.3797750226895777,2.1999470751567523,-1.8837939782143243,2.244642823106477,-2.055213284954255,2.3347336515715016,-1.391863102972293,2.2200686433279158,-1.208186081261177,2.1859864916186345,-1.1301989427957033,1.5814877472372832,-1.0376446264256898,1.509477744018378,-0.925930778916468,0.9519209961839764,-1.3583976113956646,0.7545322731437508,-1.7450062252117737,0.7934099054993958,-1.823343455508923,1.1220987046515574,-1.2377137304778947,1.8864087261093005,-0.7780654750053002,-0.9976858592886706,1.8936271320013351,-0.00918661168799746,-0.05781183925430513,0.35033612624567806,1.2279467972984401,0.5445482521184908,0.8026991679828356,0.3768795592701116,2.0514691740978015,1.189124475411996,0.9947902640484652,1.460561590226849,1.1866536352489652,1.5165161091104427,1.8433851270742716,1.4709228935320025,0.9700623836736649,0.6466919930461806,1.1616114946909297,0.7987713089099702,0.8288340714703759,1.0943454700079769,0.9127088517237035,1.3918128608966573,0.5805723920519885,1.6277106473868477,0.5646716481926808,0.138152899061623,-0.6760716059975337,0.15386409973693727,0.39433170112440746,0.20240138921118464,-0.9866301513015213,0.0517031603033517,-0.3404025115169091,-1.04239530332529,-0.8832039281044951,-0.4898241407696264,-0.7644744521422036,8.0
-1.1905185304191577,-0.6700177878256247,-0.33776445381419873,0.208497677014983,0.24896669571010513,-0.13203865096945017,0.30932555036629156,0.43204132834093467,0.7011893065249613,-0.299607593415346,0.655809980456094,-0.1238646439655676,-0.9625844879000348,0.820002413380903,1.2495712337262583,1.1588584210606951,0.7522603296173594,1.8032586679021732,0.02356669860427373,1.3557804049416602,0.637278980508133,1.4694336579033316,1.5281120345653323,-1.009346536770948,-0.15971562615656676,-2.579803002559613,0.07913455138546473,-2.3003261547330838,-0.2493542437924438,-1.8944004123726166,1.4838561355767133,-2.2735981463493915,-0.3548658163984375,-2.285887530326149,-0.38906303484078697,-1.6512282616912788,1.647221190620487,-1.6170431932126332,-0.8840973902285556,-0.7508906042532533,2.0674065793153242,-0.7947858599145633,-0.13466024497041587,-0.2139845871563952,2.5397863546349844,-1.1687991831942484,1.253986704300458,-2.2313641921444574,0.03525939197733215,-0.9881059817404122,-0.1487242151500861,-0.020046981492773376,0.8499739105010382,0.5087116440063024,0.1450219463789912,-2.2251326597145504,1.1403553263358033,-0.7563439287705512,0.4766191962644212,-2.650713068391774,0.31629760019704256,0.6350122357437327,0.7233568173804243,-2.7332817356129975,1.6303434751860744,-0.2673802797441263,0.8013122269561227,-2.1847966159256296,0.4430389263373574,-1.1261003454328535,0.426710345063704,-1.472493488122357,0.992938875935119,-0.5835312426158582,1.660246808111401,-2.257741194455668,1.3863202050897276,0.11424060153797133,1.595923051418077,0.13446346758248498,1.2315965933211577,1.2559939366642479,1.310510514258406,1.3652249412289872,2.1492224544525205,1.9678597989220383,1.7113210536740506,1.225949166397861,2.041333918287342,7.0
0.8933543986360766,2.0093636463514435,1.0451325613598081,2.2570595603284493,-1.5260849799033183,1.2542691308470475,2.2134883109074277,1.170339314997252,0.48577136171596574,1.0901041550955661,1.4084379955879491,0.11591964626140973,1.2260118913563085,1.9248758484949775,1.3440537994431772,0.597414364517984,0.7892383212046141,-0.20660533999166467,0.5755214698204968,-0.5645639819064053,0.08396827856102726,-1.1770613757625552,-0.5799129021960588,-1.183087668073111,-1.356945031903414,0.1091858208097032,-0.4621540131002541,0.07900173748709509,-0.11570395972423493,0.16149864517349957,0.0032815181996840265,0.31894417114722245,0.37241007724693437,0.32520672235530634,0.18887943712375702,0.48655944078497687,0.4883061702596192,0.7668153631760702,0.7869655218886783,0.9873276800896474,0.06899466607991736,1.10555687418028,-0.28893252686810317,1.1482907703999892,-0.43855939343456446,0.9897995382516762,-0.8863313125456107,0.48044416964586406,-0.5886810537149186,0.39438406860759445,0.48457883499633103,-1.5532701164547351,2.027174453943123,1.1949239949928463,1.3246913478289901,-0.43465757109828046,2.2922962611317366,0.211778365677187,1.555481793464797,-0.8591335271544225,1.8049379720742653,0.3098482147987295,1.651893750171508,-0.5136833465684493,1.6522519617524485,1.946663395796622,2.034413727962245,-0.6376981340108593,2.167821850176333,0.6436301376547359,1.1464287262402844,0.09083500127339082,1.2149015359207795,1.5652436715542961,1.0764858692357404,-0.32978311604469873,0.8400452838458532,0.813605601803158,0.3164619965052677,-0.34657864968597313,0.06865399857642614,0.03868209542683154,-0.06338950021342742,-0.42553472630384226,-0.3393194521311463,0.6089672716994261,-0.4616942074736894,-0.4355077746984555,-0.5552055200657858,4.0
